,x
338,0.5427098294595337
339,0.7323093485390837
340,-0.9180493020325416
341,-0.27631736590716405
342,1.0642060313481478
343,-0.2481354121457915
344,-0.9285823649678562
345,0.7278160319732822
346,0.5853259887526916
347,-1.0126062100084832
348,-0.07155658734136354
349,1.0605779588413482
350,-0.4490443582224751
351,-0.8300502402440941
352,0.870746328281624
353,0.39148453643101633
354,-1.0590129599858573
355,0.15815098598214028
356,0.9919246391221376
357,-0.645922315988613
358,-0.6613286542524939
359,0.9692465878764907
360,0.18368926001205083
361,-1.0362632469547537
362,0.3615761807661983
363,0.8357258586926447
364,-0.7665852628506423
365,-0.44590181781561533
366,0.999980710216647
367,-0.02993693596754557
368,-0.9787969761850819
369,0.5374659659651233
370,0.7194726957766833
371,-0.8778608111613825
372,-0.25830582516559353
373,1.0065758109723844
374,-0.237281596706645
375,-0.8849691676340343
376,0.7022656135653755
377,0.5406034891178646
378,-0.9524622014801706
379,-0.05972255520213932
380,1.0117513485281575
381,-0.4587820666924129
382,-0.7872145549517122
383,0.8689356200852171
384,0.36052574804071646
385,-1.0455493756441905
386,0.16722555113354576
387,0.9611692126284697
388,-0.6182767842551052
389,-0.6544345899148823
390,0.9513919321695125
391,0.19131949547258156
392,-1.0325034453824757
393,0.32472881906261447
394,0.8630600534989126
395,-0.735507566640206
396,-0.4964957515522447
397,0.9946900039651798
398,0.007331523200552683
399,-0.9808304347149475
400,0.5035473687266248
401,0.744142761726041
402,-0.8719114594967134
403,-0.29570128942087126
404,1.0317412939088983
405,-0.21882968568139216
406,-0.9082269274913306
407,0.6796062727536639
408,0.5779245434773678
409,-0.9582276779782395
410,-0.07687753723793025
411,1.0190248807389786
412,-0.4378149636468812
413,-0.8014873791648518
414,0.8329791803954345
415,0.37823999983878676
416,-1.0212858448819588
417,0.1389328122996363
418,0.9799296283542086
419,-0.6222894550877184
420,-0.6572358871841126
421,0.9661052579025374
422,0.19284348452960867
423,-1.0426480578937367
424,0.33616023594231775
425,0.8837925516679231
426,-0.7682708847068525
427,-0.4952728005148509
428,1.0414878181688942
429,-0.01579993191815052
430,-1.0216715279371795
431,0.5214263819302829
432,0.7701641288811063
433,-0.9153653981042501
434,-0.30615007216271983
435,1.0671736680711519
436,-0.2226862681344007
437,-0.9527206947897685
438,0.6986571306829779
439,0.6201750064834156
440,-0.9903966638115198
441,-0.10151692025403744
442,1.033748861218246
443,-0.3911413283805132
444,-0.8218778503516673
445,0.8115528463176005
446,0.43466301325044876
447,-1.0064075642511954
448,0.0687967990468959
449,0.9630908223436184
450,-0.5270997955241796
451,-0.6980456705964224
452,0.8837102219475491
453,0.23757065086176687
454,-0.9914484426301812
455,0.2551027556202711
456,0.8798070302690076
457,-0.6859054470031536
458,-0.5268663682235507
459,0.9715577435306308
460,0.029528012404424778
461,-0.9884837430596203
462,0.47633618697891406
463,0.7542918191383771
464,-0.85105115978705
465,-0.3106088666962045
466,1.041741755292967
467,-0.20541122592330102
468,-0.9425241302361821
469,0.6814579199715262
470,0.6189524413718847
471,-0.9847226583016799
472,-0.1068834204045006
473,1.040776456618005
474,-0.3856723987962524
475,-0.8281241054217136
476,0.8098191830511601
477,0.4322289799108388
478,-1.0281376131928532
479,0.0957304958305325
480,0.9854027039535329
481,-0.575504407513537
482,-0.6860059567070881
483,0.9275463819789819
484,0.2479977710444426
485,-1.0515627931606908
486,0.28672861314756437
487,0.9095953026341631
488,-0.7192776826269724
489,-0.5264816631016762
490,0.9969702474142637
491,0.043568359743717984
492,-1.0052927283410547
493,0.46992283295215387
494,0.7830613465362215
495,-0.8620419839933731
496,-0.34656619285242163
497,1.0468843557830039
498,-0.1692152267229496
499,-0.9413668548227153
500,0.632538411324397
501,0.6292342220091773
502,-0.9396271879167094
503,-0.15225550438678923
504,1.013185445840233
505,-0.3328980886523475
506,-0.8240619321988969
507,0.7583349120067008
508,0.45653962216655375
509,-0.968258002378828
510,0.05904136724175439
511,0.9498222424974411
512,-0.5294738021629488
513,-0.659737990534498
514,0.8778863106343646
515,0.2322973115715702
516,-0.9820045296036036
517,0.26577003996448256
518,0.8403767171762755
519,-0.6714510635123034
520,-0.5108048651871084
521,0.947547317123306
522,0.05799092824609069
523,-0.9734654227625604
524,0.4434718140047611
525,0.7876816633211452
526,-0.8390802728822571
527,-0.34168919143836585
528,1.0147619803421069
529,-0.1518421648118563
530,-0.8873043612767014
531,0.6086156884199873
532,0.5998046263884629
533,-0.9023372818463565
534,-0.14546054028200578
535,0.9655976241980629
536,-0.3314660688250999
537,-0.7755806801878985
538,0.7245711154513187
539,0.4196384587095469
540,-0.9355003818150001
541,0.07383948070962255
542,0.9000780721148081
543,-0.5095629379530732
544,-0.6468646735233478
545,0.8275180141895611
546,0.23225358782578925
547,-0.9340032363140114
548,0.2682096373628999
549,0.8129308097293689
550,-0.6613832055059453
551,-0.45380564747588226
552,0.9078277378413558
553,0.019595283838139427
554,-0.9013497381850224
555,0.43596053289598874
556,0.6943760246878543
557,-0.7673403623854138
558,-0.29044908851323065
559,0.9219411625963813
560,-0.17157790163546013
561,-0.8204539289811754
562,0.5985271205628846
563,0.5358700449311704
564,-0.8579071359061505
565,-0.10089754281706612
566,0.9184900565588675
567,-0.3197367090800016
568,-0.7415073586255801
569,0.6904619044470732
570,0.4162503309898947
571,-0.8912027109791275
572,0.05253129764513051
573,0.8774076155338437
574,-0.4712161236378258
575,-0.6411892765227672
576,0.7885154886354707
577,0.2633707346394791
578,-0.9152331692278736
579,0.2058046821045838
580,0.8257245320242906
581,-0.6202410363318842
582,-0.5070110834649874
583,0.907495426889111
584,0.06260471177008792
585,-0.9261144387583887
586,0.41366236548585894
587,0.7182221688202276
588,-0.7794404746915395
589,-0.33490369076216625
590,0.9669377394641324
591,-0.14070934085003156
592,-0.8886970720736773
593,0.5872755522865338
594,0.5927978634806541
595,-0.8688824479263165
596,-0.1564314124620355
597,0.9702467739512814
598,-0.3289771343347346
599,-0.802145045368168
600,0.7454861856409787
601,0.4471090458851009
602,-0.9530064563661419
603,0.04829573457523828
604,0.9449471362667697
605,-0.5064691921744111
606,-0.673793679633542
607,0.8364885890836081
608,0.2664627579971074
609,-0.9614735239527066
610,0.22093383230039396
611,0.8760914156548437
612,-0.6473938771465794
613,-0.5524264591863283
614,0.9326462280882879
615,0.10777637469137402
616,-0.9856243002683984
617,0.38575793784445567
618,0.8011569075322473
619,-0.7786540352162561
620,-0.39010126097697534
621,0.9869397099764807
622,-0.09012520951388933
623,-0.9224690817810429
624,0.5532718237307029
625,0.6503446472952188
626,-0.8685019979462585
627,-0.201089986192178
628,0.9747794620349856
629,-0.2816495094075154
630,-0.8265954160310934
631,0.6976505835982297
632,0.4839361214995014
633,-0.9366487998270907
634,-0.010484601524182659
635,0.951157450130358
636,-0.46372935823136757
637,-0.7178080833013932
638,0.835839407868268
639,0.31428664938352485
640,-0.9856474629646872
641,0.18248540290713353
642,0.9007167864764115
643,-0.6147591867233391
644,-0.5817710658007181
645,0.9158351872204503
646,0.13412832108701514
647,-0.9565683529061589
648,0.35841278746450783
649,0.7921970134997259
650,-0.7591684440738095
651,-0.4043081353820975
652,0.9748938300380637
653,-0.060828672164393825
654,-0.9306226140054706
655,0.5508557641212052
656,0.6762614347286874
657,-0.8757204020712709
658,-0.22404658105949382
659,1.0014741232184152
660,-0.2585597553765587
661,-0.8729318628965994
662,0.701729659626597
663,0.531514539782164
664,-0.9593977004889764
665,-0.05366491421006707
666,1.0085014498499851
667,-0.4502840808272414
668,-0.761925370050773
669,0.8470948828590963
670,0.34381426456455205
671,-1.0118166133730855
672,0.1760853892859673
673,0.9090875899739006
674,-0.6094834213059902
675,-0.5792107475861112
676,0.9124434540991598
677,0.13003943211545202
678,-0.9821395683262873
679,0.3861789803167231
680,0.7902712163657407
681,-0.7594532674955372
682,-0.4100413987812789
683,0.9634340292433627
684,-0.05120281817287467
685,-0.9321834700292582
686,0.5369253582438281
687,0.655972155027793
688,-0.877309782042435
689,-0.20621362362760814
690,1.0043287533900531
691,-0.3082502398057868
692,-0.8296458842041932
693,0.7214807063758684
694,0.4791778223937989
695,-0.9546912159809525
696,-0.004208642582080464
697,0.9668790384313769
698,-0.46869221347153633
699,-0.7264806523063789
700,0.8277744424205474
701,0.3346166372984497
702,-0.9848583132706723
703,0.15884644279085117
704,0.9077265298939279
705,-0.5937717784104511
706,-0.5910715678540449
707,0.9123775246504906
708,0.1531102366911368
709,-0.991075497909005
710,0.3456700693688084
711,0.8235143136109238
712,-0.7514169089055296
713,-0.4318207733390251
714,0.9852860408176745
715,-0.04983731428381383
716,-0.9744873025143511
717,0.5379445700512132
718,0.708026326435979
719,-0.8796130577253377
720,-0.260471491704543
721,1.0414041226912623
722,-0.2338861398749279
723,-0.9226800464966093
724,0.7058946256342076
725,0.5839254361185917
726,-0.9849824050170071
727,-0.08293364685516116
728,1.0328768967737223
729,-0.4479981632840101
730,-0.8063282756140278
731,0.8583206615726565
732,0.398620682333227
733,-1.0235470666770285
734,0.11398599613150265
735,0.9810275558562565
736,-0.6005705968240858
737,-0.679822821225252
738,0.9491434881923938
739,0.22947117508480722
740,-1.0452188232690767
741,0.29579349812197936
742,0.9088068845397151
743,-0.740670638765569
744,-0.5181633148256567
745,0.9959191865239865
746,0.036108188281724046
747,-1.0245519101051175
748,0.46693904306588135
749,0.790968429130617
750,-0.8390966798123455
751,-0.35557311856934926
752,1.0161337598989897
753,-0.13704463002662512
754,-0.9408387447357732
755,0.6086502651222487
756,0.6666129504255242
757,-0.9397722776589981
758,-0.19340776699631995
759,1.0442866654165859
760,-0.3279966526020778
761,-0.88547435780831
762,0.7653551476472897
763,0.5114911039219957
764,-1.0207323277014508
765,0.01820479257063883
766,1.029165259119384
767,-0.5472686398929733
768,-0.7576245409629092
769,0.9276875704348546
770,0.3000931016029581
771,-1.0610850545961854
772,0.24389984657897393
773,0.9546523872117616
774,-0.7040622928908343
775,-0.5939018999501643
776,1.0152319251983002
777,0.09507295725912196
778,-1.0649748941282198
779,0.43304966769857706
780,0.8499507516807292
781,-0.8560958782594835
782,-0.415275793597638
783,1.0585742630359882
784,-0.09475541348431649
785,-1.0048969498114955
786,0.5979658772945924
787,0.7088307156808082
788,-0.9347015929827084
789,-0.2302359251242896
790,1.0670733045525531
791,-0.30938922808730335
792,-0.909686540585248
793,0.7579825940466474
794,0.5114535738841195
795,-1.0063037895103877
796,0.019210373149486256
797,1.0067591182120275
798,-0.5140682887938762
799,-0.7355876358764409
800,0.8789868774132047
801,0.3142928087621406
802,-1.0193146004759062
803,0.19395570914477026
804,0.941033513679925
805,-0.6594315663770282
806,-0.5909188440003106
807,0.9679487869615416
808,0.12142294958482623
809,-1.0229233357270837
810,0.3906544185283139
811,0.8395901822990884
812,-0.8124044771654092
813,-0.43216562331212005
814,1.0456936365052194
815,-0.09397011157103032
816,-0.9772526918314951
817,0.6087950875928866
818,0.6735718622954112
819,-0.9190291540176048
820,-0.21473903779920633
821,1.0352227631346291
822,-0.2890732429070358
823,-0.8839042059779973
824,0.7474104892352217
825,0.5082992253130879
826,-0.99372389822915
827,0.0009486864766997394
828,0.9911732582745971
829,-0.4825378854569454
830,-0.7445144261010967
831,0.8506775802623092
832,0.34579518307219914
833,-1.0039615014426755
834,0.16347359731987612
835,0.9257578884234847
836,-0.6084108376815455
837,-0.6156182748132939
838,0.9220290529865185
839,0.1504155221269706
840,-0.9886283506745548
841,0.34938003740582685
842,0.8322678522118692
843,-0.7644715190885774
844,-0.44990359863889956
845,0.9951917996478429
846,-0.02768136191481238
847,-0.9715284403181986
848,0.5315633686027348
849,0.7113402038059201
850,-0.8740978317154052
851,-0.25051229631522115
852,1.0168045797838852
853,-0.24298713181130588
854,-0.8886529632352411
855,0.6983122571428764
856,0.5509046024263906
857,-0.960109147345388
858,-0.06639823324242915
859,1.0100128170079254
860,-0.43742357887926964
861,-0.7835143879191986
862,0.8618709303936705
863,0.36174024067644794
864,-1.0312802506316068
865,0.16502427567508957
866,0.9485616666995871
867,-0.6225200328030785
868,-0.6150310623230846
869,0.943667179107773
870,0.1506731173579006
871,-1.0206366060744936
872,0.3596365388583569
873,0.8471624097991725
874,-0.7643587801684832
875,-0.45332446923162917
876,1.0035388715897038
877,-0.0407032831459201
878,-0.979700070873841
879,0.5400448502345417
880,0.7332128234861576
881,-0.884170305736847
882,-0.27792540359076784
883,1.0398545618235013
884,-0.23370625643270032
885,-0.9079411954542776
886,0.7025779660309587
887,0.5827722137453876
888,-0.9832637509778828
889,-0.08008108298802248
890,1.0477640874368754
891,-0.41575772735995026
892,-0.8245994131115035
893,0.8555681226402727
894,0.41170286060742367
895,-1.031554902308711
896,0.11650830626901992
897,0.9735080277742189
898,-0.5954587999103141
899,-0.652363667851674
900,0.9194783476758248
901,0.19972777047883844
902,-1.0141934002916009
903,0.3190739598979865
904,0.8636664649425738
905,-0.7357791987211182
906,-0.4886102078877771
907,0.9801316538793594
908,0.01231082871472515
909,-0.9934193472627323
910,0.49730650516938024
911,0.7787254291698184
912,-0.8706305010743203
913,-0.3368010803182304
914,1.0349010106439547
915,-0.17232124996898773
916,-0.9220847238907395
917,0.6460429239804015
918,0.6294048167512636
919,-0.9314101133903034
920,-0.1393411835384673
921,1.0099691034747045
922,-0.377569712023282
923,-0.8175905476191537
924,0.7891679746724356
925,0.4172361265001572
926,-0.9712394154654777
927,0.07733668848742208
928,0.9143713038969123
929,-0.5364911409599117
930,-0.6316933284772384
931,0.8666276139528634
932,0.1931635679264598
933,-0.9532304811588576
934,0.30017822021321044
935,0.8092618531025896
936,-0.7006281946553411
937,-0.44180457386693345
938,0.9437643525043421
939,-0.01975519376673439
940,-0.9395093069456049
941,0.4924166129931315
942,0.6776198182776276
943,-0.7950140733285973
944,-0.2519992551416548
945,0.9165178068125777
946,-0.20224361047902775
947,-0.8124654105021674
948,0.6137253211327364
949,0.5263718637575381
950,-0.8619183687088023
951,-0.08881693850844537
952,0.9133670864575991
953,-0.3673149998689667
954,-0.7092288701781384
955,0.731189436896718
956,0.3602038876790352
957,-0.8841982823472364
958,0.09438426997547478
959,0.8362533198968758
960,-0.5103912315491375
961,-0.5811271002242139
962,0.8059901212731734
963,0.19755581469974748
964,-0.8973865708259233
965,0.26554632189195687
966,0.7662193348191884
967,-0.6300401921539162
968,-0.44444739391539556
969,0.871008562291081
970,0.024044906380627715
971,-0.8494513035049215
972,0.4159066225549409
973,0.654091065461441
974,-0.7469976422082201
975,-0.2720095672638648
976,0.9071825444926334
977,-0.17233554936603865
978,-0.8187715439841339
979,0.5871142984774445
980,0.5276818121120526
981,-0.838966796364627
982,-0.09238765820073738
983,0.8721857189726094
984,-0.33765823231754505
985,-0.690961988927548
986,0.6851225314779434
987,0.3736617819524817
988,-0.8579418977682415
989,0.059101274814875315
990,0.8389147065540872
991,-0.46696425424899457
992,-0.5983918260368621
993,0.7870004119806887
994,0.21106452870911294
995,-0.887346852338364
996,0.2406961538374099
997,0.7804470969150513
998,-0.6222495088590833
999,-0.4459823279499723
1000,0.8694806775943849
1001,0.024051674531415806
1002,-0.8602418355359055
1003,0.4129649916731006
1004,0.6549331196353477
1005,-0.7234026074485844
1006,-0.2730710202546475
1007,0.8516259510977084
1008,-0.1425262355174748
1009,-0.7630793805454305
1010,0.5530703487687226
1011,0.48045675817013256
1012,-0.7827300011741025
1013,-0.09831506833625266
1014,0.838908014405964
1015,-0.3295862536958891
1016,-0.6627972244086783
1017,0.6991674970121406
1018,0.32240356291180994
1019,-0.8717125937667228
1020,0.11827279894263229
1021,0.8292591203578249
1022,-0.531290360133441
1023,-0.5611349305877604
1024,0.8053097828252233
1025,0.1707490534979857
1026,-0.8849271193906149
1027,0.28065085403123513
1028,0.7437628100785972
1029,-0.6602799680751408
1030,-0.40556161374084765
1031,0.8718276737146552
1032,-0.007157813892636807
1033,-0.8779992611171367
1034,0.4577207651388731
1035,0.663544528382245
1036,-0.7833335979874401
1037,-0.2714583270243442
1038,0.9172848084465188
1039,-0.17796291029578865
1040,-0.8353071199971328
1041,0.6155908097624903
1042,0.5283912522106682
1043,-0.8611260960806708
1044,-0.10169376159946353
1045,0.9225881179217067
1046,-0.342054803577131
1047,-0.7500167795158431
1048,0.7204370896021446
1049,0.4058810984219658
1050,-0.9083373344732361
1051,0.06463338082173303
1052,0.8880729327928888
1053,-0.49501223198315597
1054,-0.6356275128935809
1055,0.818072875717274
1056,0.23706174218628862
1057,-0.9452331397803911
1058,0.2323644160704198
1059,0.83212590411433
1060,-0.6499201419696689
1061,-0.4831348765803128
1062,0.8880913726008755
1063,0.020307552389761188
1064,-0.9032240592794046
1065,0.43238509550249227
1066,0.7161183783977287
1067,-0.7721405093737853
1068,-0.3252904863097728
1069,0.9312265214184267
1070,-0.13117862077492076
1071,-0.8523272164759992
1072,0.5686957921359771
1073,0.586393935459859
1074,-0.8682215660115888
1075,-0.13794683199846972
1076,0.9655967388815849
1077,-0.3437947494423967
1078,-0.780601397573855
1079,0.7381006428413421
1080,0.42440459202228364
1081,-0.9475084587438795
1082,0.03349603489875888
1083,0.9469619584862823
1084,-0.48350697296066303
1085,-0.6942964310954818
1086,0.8505475556172514
1087,0.26897596513329475
1088,-0.9864476440167852
1089,0.2240615403051125
1090,0.8775879784792775
1091,-0.6648230835455343
1092,-0.532737453553065
1093,0.9487048306952798
1094,0.06984601004802007
1095,-0.9943514682375538
1096,0.42680423103992554
1097,0.7777670031403959
1098,-0.8009050694286238
1099,-0.3499229740303279
1100,0.9782151378677215
1101,-0.12844431349119162
1102,-0.9084801821827297
1103,0.5970285028892125
1104,0.6215775059900627
1105,-0.9081568944735063
1106,-0.1602388159262578
1107,0.9955171425052126
1108,-0.33306389698809047
1109,-0.8172080545660966
1110,0.7468197283056576
1111,0.47040405508210453
1112,-0.9777313398470773
1113,0.02653120972798674
1114,0.9730902870462087
1115,-0.5059901057167191
1116,-0.7104441611951602
1117,0.8872108376890904
1118,0.2913194992985209
1119,-1.0209232266399546
1120,0.22707781765487006
1121,0.9018704579418237
1122,-0.6638725213859864
1123,-0.5664497058326661
1124,0.9537218934986775
1125,0.10203202629072074
1126,-0.9994863992840911
1127,0.41859000233562627
1128,0.7900547475567028
1129,-0.8154040624480434
1130,-0.3581369845700291
1131,1.007812432090057
1132,-0.14502243749946836
1133,-0.9199967915771957
1134,0.6041724566035752
1135,0.6351629568258803
1136,-0.8918972988726127
1137,-0.16863637391988906
1138,0.9754517472791191
1139,-0.3117740262187676
1140,-0.8193034088719261
1141,0.7338110454092353
1142,0.45431743956937215
1143,-0.9400528121766574
1144,0.011353607154066761
1145,0.9603596608426882
1146,-0.48863607380968715
1147,-0.7092410413130441
1148,0.8543777646726604
1149,0.28573354545688523
1150,-0.9787929162631783
1151,0.22797018272720584
1152,0.8882425892227286
1153,-0.660194598553314
1154,-0.5591507662309193
1155,0.9532876563263927
1156,0.1093719246218496
1157,-0.9851986250286598
1158,0.40097613298399165
1159,0.79515297559073
1160,-0.7729650936535466
1161,-0.4077240087359597
1162,0.9911945836443018
1163,-0.07404309773759193
1164,-0.945868966555394
1165,0.5679823294545686
1166,0.6612184322621427
1167,-0.8816939046358971
1168,-0.20792218104731955
1169,0.9837162155506479
1170,-0.27910977123671105
1171,-0.8295876560934035
1172,0.7149313240088294
1173,0.49730637628661956
1174,-0.9614697566715749
1175,0.002249481085037669
1176,0.9623520133451654
1177,-0.47414159189649185
1178,-0.7090985020377355
1179,0.8383159170022394
1180,0.31725813633810335
1181,-0.980797348009512
1182,0.18926617018987693
1183,0.8907912468739223
1184,-0.6525088493773324
1185,-0.5303647699901968
1186,0.9310913557532584
1187,0.07112271689410268
1188,-0.939869609328174
1189,0.4152445910728289
1190,0.7312822579589634
1191,-0.763116324071568
1192,-0.32946753412011615
1193,0.9325368739569553
1194,-0.13719899268576982
1195,-0.849301010798453
1196,0.5807302556097756
1197,0.543166477599451
1198,-0.8339267896262204
1199,-0.11526229053396227
1200,0.8760633503087584
1201,-0.2967926027371164
1202,-0.7254291648680576
1203,0.6800859160041139
1204,0.3907564185864034
1205,-0.8651267824069636
1206,0.06523508598542904
1207,0.8480713203463666
1208,-0.47783906787518576
